,Text,Biased
199,"israel: alright, here's our peace offer. we're going to keep absolutely everything, but in return we're prepared to offer you 3 soggy socks.

palestinians: uh-

israel: one of them has a mustard stain on it.

palestinians: that sounds horrible.

nyt tomorrow: https://t.co/0deipapnkg",0
200,israel cannot escape all of international law all of the time https://t.co/m529kntmis,0
201,rt @gabyverdier: i was meant to talk about palestinian kids at the un. israel forced me out https://t.co/jbmfgeavgx,0
202,"@abdullahadam the quran elaborates on a biblical verse. the bible mentions the god of israel shall break in pieces the gates of brass (copper &amp; zinc), and cut in sunder the bars of iron. dhul qarnayn uses these materials to construct the barrier in the quran.
part 3:
https://t.co/nzgb6atusc https://t.co/w0ol8l75ra",0
203,"@lxcamaesenpai moses and aaron were levites, one of the twelve tribes of israel (named after jacob's sons and grandsons. levi's bloodline or tribe was also called the bloodline of the priests in ancient times",0
204,"and so it begins, as israel fires tear gas grenades, attacks &amp; injures young palestinian students chanting #nototrumpplan #freepalestine https://t.co/ivaruqamnu",0
205,"@jackposobiec trump is compromised by china, russia, saudi arabia, turkey, israel, etc., big oil, coal co., cruise companies, anyone that will give him money, etc, etc. 
so what's your point",0
206,"israel, iraq and iran report new cases of coronavirus. 

pakistan still hasn't cut flight operations from iran despite a massive surge in corona virus patient in iran which can't be treated as isolated. 

is pakistan doomed",0
207,must watch - sen. tom cotton (r-ark.) called out antisemitism and the anti-israel bds movement in a speech on the senate floor on wednesday. thank you @tomcottonar for standing up against hatred and bigotry! https://t.co/riiqadi2tx,0
208,"horrific scenes of panic as israel forces its way into al-aqsa mosque, opens fire on palestinians praying with rubber bullets, shoots 10 ppl https://t.co/f5paxtgtr1",0
209,"coronavirus cases rise to 45 in greece after group trip to israel, egypt https://t.co/ls18kmvqrk",0
210,"jlm and the lfi are weaponising antisemitism within @uklabour it's clear they want speaking out against israel banned .
i for one shall not be told that we can't speak up for the people of palestine and criticise israel i would rather leave the party",0
211,legal rights groups demand israel stops its aerial spraying &amp; poisoning of gaza crops while palestinians fight to keep a pandemic at bay #bds https://t.co/vsinaao6qo,1
212,"if jewish bolshevik power never left russia but remained and, as one of its objectives, created and groomed israel as a soviet satellite, is it reasonable to assume that the infamous elders of zion�the kahal� are based in moscow and not tel aviv?

https://t.co/04bcfowf6s",1
213,israel creates a whole new energy industry over the course of three years. one that will even reduce ghg emissions on a grand scale. canada can't even twin a pipeline over the course of decades. embarrassing? can we even discuss? #cdnpoli @fordnation  https://t.co/nw4h5beafa,0
214,suspect in attacks on three jewish women in brooklyn faces federal hate crimes charges | jewish &amp; israel news https://t.co/lbmk9wpjhj #antisemitism #neveragain https://t.co/wd5fxuqu1t,0
215,"explore israel virtually with interactive videos, games and activities. 

today's #jibyte is focused on the beautiful land of israel and its different sites. https://t.co/ff5hqc2kjk https://t.co/0mfqejbxau",0
216,"jewish and arab doctors in israel send a message to citizens in hebrew and arabic.

�we stay at work for you, please stay at home for us�. https://t.co/bytpdorwte",0
217,@lahavharkov and the spread of coronavirus wouldn't harm us-israel cooperation,0
218,"mr. dean,

(1) you claimed israel is apartheid yet you cannot identify a single israeli apartheid policy. not even one. 

(2) you claimed israel occupies gaza, yet you cannot identify a single israeli in gaza.

i was fair. i gave you your chance. i will now mute you. https://t.co/9lhkdlhsvd",0
219,rt @lyleshelton: israel folau (apart from covid) has a career in football. raelene does not.  https://t.co/6gkajstshi,0
220,@timesofisrael the trump con game is strong?? sucks that israel is getting involved in it. at least with 44 you kinda knew where he stood,0
221,"@bts_twt �black swan� on itunes

#1 mexico
#1 spain
#1 norway
#1 south africa
#1 armenia
#1 netherlands
#1 ireland
#1 israel
#1 switzerland
#1 argentina
#1 malaysia
#1 jordan
#1 saudi arabia

total: 38 #1s on itunes so far

#blackswanoutnow #7iscoming 
https://t.co/u8b13netfh",0
222,"@umassboston professor john hess wrote a blog post encouraging readers to consider a similarity between israel and nazi germany. #dangerousprofessors
https://t.co/jymposi0la https://t.co/u0vid1hczl",0
223,"what the secret of success for israel 72 years of independence. a tiny country, surrounded by enemies, against all odds, is protect by the army of its people, empowered by commitment, spirit, passion, and love. https://t.co/ek8jktvotp",0
224,israel arrests four more palestinian civilians including 2 youngsters in overnight raid-&amp;-arrest house campaigns across occupied palestine https://t.co/8jg8vcn2hc,0
225,"our administration will never tolerate the suppression, persecution, or silencing of the people of israel. under president @realdonaldtrump, we have fought for the jewish people on the world stage and at home:",0
226,"israel shores up west bank and gaza troops, protests turn violent after trump's peace plan https://t.co/exroxed12e https://t.co/msjv3hat3x",0
227, israel is a global leader in science - if they say it�s bad i�d believe em #coronavirusupdates https://t.co/9yheudkz6x,0
228,"@dopeynortherner @dorset_eye the bod�s 10 wishes mentions palestine once. �a secure israel alongside a viable palestinian state�.

what part of that do you have an issue with?

the rest talks about security of british jews. if you have an issue with that, then yes, you�re a raving antisemite",0
229,arms over masks: india buys weapons from israel as coronavirus cases spike https://t.co/aryiyppndd,0
230,"trump�s now saying saying aoc +3 are anti-israel. just fyi, his pet name for kusher was �the jew� at �celebrity apprentice� not a joke fyi. @realdonaldtrump",0
231,"saturdaymotivation 
report: obama administration stopped israel from assassinating soleimani in 2015. he even reached out to iran to warn them.
https://t.co/myqjormkut",0
232,"in last 7 days (lockdown-2) india surpassed countries like south korea, japan, israel, saudi arabia, austria, sweden, ireland etc in total #covid19 cases. many of these countries were worst affected at one point of time.

in fact, our cases are almost double of south korea now",0
233,visit link in bio to check out why you should visit israel. #israel #travelawaits #backtotravel https://t.co/m5cynfoffm,0
234,"israel reports 3 new cases bringing total confirmed cases there to 10.

#coronavirus #covid19 #coronavirusoutbreak https://t.co/lz9ezxj342",0
235,israel detains &amp; interrogates finnish mp anna kontula for over 10hrs for trying to draw global attention to the illegal siege of gaza #solidarity https://t.co/ddzp1ratqy,0
236,"israel is one of several countries to restrict travelers from italy, where thousands of u.s. service members, civilian workers and family members live https://t.co/tcnktgnxvk",0
237,"ehud barak, former israel prime minister &amp; business partner of mossad agent jeffrey epstein, visiting epstein�s compound.   any questions? https://t.co/7uzgshaup7",0
238,"wishing a happy passover to those celebrating in the united states, israel, and around the world! https://t.co/83odnd9yvh",0
239,"the reason that israel was informed is that israel is the most likely target for iranian retaliation, which is why iran even explicitly cited israel in their reaction to the operation. https://t.co/jqn5kxi4qo",0
240,you really can tell the men from the boys in israel. women and the girls. at some point you gotta realize its time to grow up. everything is not joke or a game or lightly taken or an idc. gets old and tiresome. learn priorities/responsibilities,0
241,"israel meets the long-awaited tesla ???? very soon, the inhabitants of the country will be able to purchase the best cars in the world??

@tesla @elonmusk 
#tesla #teslaisrael #israel
https://t.co/4fo08psjzj",0
242,rt @haaretzcom: israel sees 41% jump in cases involving sex crimes within the family members https://t.co/tq6bxuh9m5,0
243,"iran, past 24 hours.

- fired missiles at us base in iraq

- threatened to strike uae and israel

- soleimani buried

- 45 killed in stampede

- ukrainian boeing 737 with 176 passengers crashes near tehran, all die

- 4.9 magnitude earthquake in country's southwestern region",0
